id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4502094856137393,J0SuNpKCd,7374427722,格隆汇,集成电路作为新时代的技术“香饽饽”又迎来了它的高光时刻。日前，工业和信息化部批复了国家集成电路特色工艺及封装测试创新中心，旨在通过充分发挥前期的技术积累，集聚产业链上下游资源，构建以企业为主体，产学研相结合的创新体系，以对集成电路特色工艺及封装测试领域关键共性技术加以突破助力。O国家级机构获批！集成电路产业再迎高光时刻,,,,,6,0,0,2020-05-07 23:48,微博 weibo.com,,,
4502094734262467,J0SuBhSRt,1737762607,临沂河东环境,〔春风行动〕河东“夜鹰”启动大气污染防治攻坚“春季攻势”，持续保持严管严控态势，河东生态环境分局对辖区内重点涉气企业进行“错时”执法检查，持续推动“春风行动”各项工作落实。第五站河东区润昌五金工具厂。检查时企业未生产。@临沂环境@山东环境,,,"临沂环境,山东环境",,1,1,1,2020-05-07 23:48,iPhone XS,"['https://wx3.sinaimg.cn/large/6794272fly1gekbjrmas1j21400u0t9f.jpg', 'https://wx2.sinaimg.cn/large/6794272fly1gekbjrxjc3j21400u0ta3.jpg']",,
4502094705194035,J0SuylNcL,6315954403,听姗说13,#实习日记#Day21.今早看了资料，小姐姐还没开始带我（今天还旁听小姐姐接待客户，感觉emmm…客户有点懵且生气的样子，因为他主要是想了解创业贷款的问题，结果发现广州这边没有人办理这个业务，但是联系他的同事却没说明白。感觉公司内部权责还有客服专员不到位啊…）2.中午叫了个外卖（统一放楼下，有点害怕像在学校里被偷）3.下午被主管叫回白云那边，开了个企业文化培训会议（主管提前交代我五点过去找那个男生，但是却没跟那个男生说要培训的事情，搞到我们都懵逼…）4.下班打卡的时候发现我今天被安排的是中班10.00-20.00，但是我并不知道最后跟主管说明6.00就走了。（培训期间安排我在中班也不合理吧…）今天过白云的途中手机没电关机，以后要把懒得充电的习惯改掉吧,,,,实习日记,0,0,0,2020-05-07 23:48,华为手机 畅享玩不停,,,
4502094667317984,J0SuuuHK0,1649173367,每日经济新闻,【#欧洲央行随时准备加大货币政策刺激#】欧洲中央银行副行长德金多斯7日表示，若当前刺激规模不及欧元区所需，欧洲央行随时准备进一步调整货币政策措施。　　当天，德金多斯向欧洲议会就欧洲央行2019年年度报告做说明。报告显示，2019年欧元区经济增速放缓至1.2%；全年平均通胀率1.2%，较2018年低0.6个百分点；失业率降至7.6%。　　德金多斯指出，新冠疫情大流行及其对经济影响的不确定性，使宏观经济预测变得更加困难。欧洲央行预计2020年欧元区经济将萎缩5%至12%，最终结果将取决于各国封锁措施的持续时间，以及各国政府如何采取应对措施扶持企业和员工。（新华社/LX）,,,,欧洲央行随时准备加大货币政策刺激,12,5,34,2020-05-07 23:47,搜狗高速浏览器,['https://wx3.sinaimg.cn/large/624c6377gy1gekbj20l43j20n70fwwno.jpg'],,
4501730379994631,J0J0VFW3J,5890304241,褚赛42,【昆明市消费券已核销金额700余万元】五一小长假的首日，是昆明市消费券使用的第一天。随着43.9万张旅游消费券、52.6万张餐饮消费券、10万张体育消费券，共计106.5万张电子消费券投放市场到位，一夜之间，昆明的景点、商圈、餐馆、运动场都忙了起来。市民和众多商家在享受政府政策红利的同时，共同迎接了昆明市复工复产后首个消费高峰日。　　在消费券的推动下，市民纷纷走出家门“吃吃吃”“逛逛逛”，有不少领到消费券的市民向记者表示，五一去哪玩，全看消费券的安排。据悉，从4月25日开放商家报名通道以来，全市各大商圈、连锁企业、景区、运动场馆等大牌商家积极报名，争相为昆明复工复产贡献力量。从“办事通”平台查看参与活动商家公示名单，已有5044商家在首日实现开放，其中餐饮类4286家，旅游类640家，体育类118家，其中不乏市民喜爱的餐饮、游玩品牌，商家覆盖昆明市区及周边县域。为了吸引“持券”消费者的青睐，部分参与活动的商家同步推出各种让利活动，包括餐饮、景点、酒店、健身房、旅游等，与消费券叠加使用，让市民享受双重消费大礼。　　据统计，截至5月5日18时，餐饮消费券核券9.1万张、旅游消费券核券3.2万张、体育消费券核券532张，核销金额共计775.72万元。值得注意的是，消费券需在今年5月31日24:00前使用，过期作废。各类消费券需在参与活动商家实体店消费使用。消费券可与其他企业、银行活动优惠券叠加使用。　　消费券服务热线也接到多个市民来电，问题主要集中于：商户不接受使用消费券；部分商户针对消费券使用设有门槛；反映部分酒店不知晓此次消费券活动等。　　记者了解到，本次活动商家报名时间将一直持续到5月20日，商家可以继续通过省政府“办事通”App或小程序报名参与。,,,,,0,0,0,2020-05-06 23:40,微博 weibo.com,,,
4501730295254234,J0J0Nm2RI,3122064391,重庆市场监管,【这四类普惠金融税收优惠政策再延续！一起来看看都有啥】为进一步支持小微企业、个体工商户和农户的普惠金融服务，财政部和税务总局近日发布《关于延续实施普惠金融有关税收优惠政策的公告》（财政部税务总局公告2020年第22号），对多份文件中规定于2019年12月31日执行到期的税收优惠政策，实施期限延长至2023年12月31日。具体有哪些优惠，一起来看看→@国家税务总局O网页链接,,,国家税务总局,,0,0,0,2020-05-06 23:40,微博 weibo.com,,,
4501730227692390,J0J0Gwh8O,3929461684,睡好觉吃饱饭哟,做坏企业形象的，往往是与老百姓接触的一线人员。早上9点，接到电话说要给电表增容，我赶紧去了现场，现场有3个弄电师傅，在他们做增容的30分钟内，凭他们的一己之力，我亲眼目睹了他们如何陆续跟3个人结怨。1个是居委会大妈，1个是我们隔壁店老板，1个是之前给我们装电表的师傅。而且还不是一起，是分开结怨，各有各的怨。跟百姓结怨，他们不会生气这一个跟他吵架的人，气的是整个企业品牌，这种负面念力是具有摧毁力的。一般遇到这种情况我都是懒得去管，但考虑到整个企业，我还是有在感觉他们下一步就要打起来的时候出面缓和了气氛，降低了双方的怒气。事情过后给居委会大妈和隔壁店老板分别送了一袋糕点，她们可开心了，说以后我们会互相多照应的。至于第3个结怨的人，他们骂这个之前来装电表的人装得有多失败，还是通过电话吵的，两边都觉得自己对，各不让步。下午我给他发了短信，他回了我电话，对我的语气还是特别好，特别不像上午跟他们吵的那样恶狠狠，说明天下午还是再来看看。之前对这类情况总爱逃避的我，今天终于体会到在决定面对它时，一边行动一边疗愈的感觉。明明大家的内心都是好的，为什么总是出口恶言呢。今天还有调和其他大大小小的矛盾，或许没办法忍受冲突情况的正向作用，可能就是会尽量让周围变友好吧。,,,,,0,0,0,2020-05-06 23:39,Android客户端,,,
4501730203230110,J0J0Edyiy,1688737862,微长兴,【约惠物流人 携手共话新发展】#小编带你看长兴两会#今天，长兴传化公路港在园区内举办了首届物流节。活动现场，长兴传化公路港内121家入园物流公司陆续前来报道，共同参与长兴物流史上的第一次物流人嘉年华。抽奖、游戏等互动环节也让活动的热闹氛围一波接一波。首届物流节以“约惠物流人”为主题，活动中，不仅有通过微信小程序派发园区生产生活类消费券，还有金融法律等免费咨询，全方位让利于园区经营户和全国的货运车辆司机。与此同时，在线上，长兴传化公路港也是整合全网流量，面向全国开启招商通道。通过这样的活动来汇聚优质的物流资源集聚到长兴，服务于长兴的制造业，据了解，随着国内疫情形势的不断向好，目前长兴传化公路港的业务量已恢复95%。接下来，公路港也将走出园区，走进长兴各个乡镇，为企业提供一对一的定制化物流服务，在上下游的联动中携手共促长兴物流业转型升级。推动长兴的经济发展。L长兴新闻网的微博视频,,,,小编带你看长兴两会,0,0,0,2020-05-06 23:39,微博视频号,,"http://f.video.weibocdn.com/000j3M2agx07D3zuynqL010412005amc0E010.mp4?label=mp4_720p&template=960x544.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1693023503&ssig=H%2FlJ5iEGqG&KID=unistore,video",
4501370402621468,J0zEkaZXK,2502833083,陀螺慢慢转,分享网易新闻《腾讯焦虑大爆发，得罪810万网络作家，一天蒸发1500亿港币！》O腾讯焦虑大爆发，得罪810万网络作家，一天蒸发1500亿港币！来自@网易新闻客户端#网易新闻#腾讯的无耻行为只能说腾讯还是以前的那个腾讯，除了照抄，还会做什么？这么多年有什么创新么？就这样的互联网企业也只能在国内混了，自己没本事现在又开始对那些辛辛苦苦的作者们下手了！！,,,网易新闻客户端,网易新闻,1,0,1,2020-05-05 23:49,网易新闻客户端,['https://wx3.sinaimg.cn/large/952e33bbly1gei09xl2lwj20b4072t8t.jpg'],,
4501370366297596,J0zEgqqi8,6584960724,儀邺方侜,助力企业渡过难关河北省适当放宽困难企业认定标准O助力企业渡过难关河北省适当放宽困难企业认定标准,,,,,0,0,0,2020-05-05 23:49,学习强国客户端,['https://wx4.sinaimg.cn/large/007bDP5Wgy1gei0cuyvbkj3046046wec.jpg'],,
4501370285911920,J0zE8oNXy,5363347064,何恨坚,新疆兵团五师八十三团：落地企业生产忙O新疆兵团五师八十三团：落地企业生产忙,,,,,0,0,0,2020-05-05 23:49,学习强国客户端,['https://wx2.sinaimg.cn/large/005QY3zOgy1gei0cie235j3046046q2u.jpg'],,
4501370272809065,J0zE7bMLv,2490975211,淳儿姐2022,"【千锤百炼只为“光华”不息！#电缆医生创新技术创造10亿效益#】城市供电，保障万家灯火和工业企业稳定运转。电缆接头故障比高达50.8%，是""城市血管""的最薄弱环节，也是业界公认的最大风险点。国网无锡供电公司电缆运检室主任何光华，历时8年首创的一项电缆敷设技术，已经在海内外创造了近10亿元的经济效益。#时代最强音#L荔直播的秒拍视频",,,,"电缆医生创新技术创造10亿效益,时代最强音",4,4,7,2020-05-05 23:49,iPhone客户端,,"http://miaopai.video.weibocdn.com/l9HcJmXnlx07D26QD6Sk01041201KDYu0E013.mp4?label=mp4_720p&template=960x540.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1693023515&ssig=5Wsv57Mi4g&KID=unistore,video",
4501370256865094,J0zE5sNVk,2796656730,毅毅妈手工坊,【头条深圳】深圳一季度新设企业数量不降反增O【头条深圳】深圳一季度新设企业数量不降反增,,,,,0,0,0,2020-05-05 23:49,学习强国客户端,['https://wx1.sinaimg.cn/large/a6b1985agy1gei0cemulrj2046046weg.jpg'],,
4501370219005562,J0zE1BML0,2254715925,奥莱陈亚波,奥莱人力压阿里、恒大，一年入账5700多亿，中国最大上市民企诞生。中国最大的民企是哪家？很多人的答案肯定是华为。那最大的上市民企呢？预计很多人并不知道。近日，东方财富Choice数据发布中国上市公司500强榜单，和中国企业500强榜单不同，这里只计算上市公司，因此没上市的华为、正威等公司都不在列，苏宁控股集团只有旗下的上市公司苏宁易购上榜。500家上市公司合计营收达到了52.1万亿元，最低入围门槛是190亿营收。你知道是谁吗？@奥莱领秀@奥特莱斯网@Hermann中国零售微博@老鱼-北购联创始人,,广州,"奥莱领秀,奥特莱斯网,Hermann中国零售微博,老鱼-北购联创始人",,17,14,32,2020-05-05 23:49,奥莱人超话,['https://wx1.sinaimg.cn/large/86643c15gy1gei0c5iv58j20ds0jcjtc.jpg'],,
4501008049295946,J0qdSD0iC,6042462536,剁手菜妞,【29.9】一次性三层口罩有儿童款！历史新低！开学优惠，可以备注发顺丰！为了安全健康，请选用多爱母婴官方旗舰店，大企业正规！多爱无纺布儿童口罩透气男女童三层熔喷防尘防护50片20片装口鼻罩,,,,,0,0,0,2020-05-04 23:50,皮皮时光机,"['https://wx1.sinaimg.cn/large/006AVyxaly1geguquqwwbj30by0by3yw.jpg', 'https://wx3.sinaimg.cn/large/006AVyxaly1geguquxin2j30by0byjrr.jpg', 'https://wx3.sinaimg.cn/large/006AVyxaly1geguqv53jlj30by0bydg7.jpg']",,
4501008041348522,J0qdS5EOm,6054839490,八哥挖券,【29.9】一次性三层口罩有儿童款！历史新低！开学优惠，可以备注发顺丰！为了安全健康，请选用多爱母婴官方旗舰店，大企业正规！多爱无纺布儿童口罩透气男女童三层熔喷防尘防护50片20片装口鼻罩,,,,,0,0,0,2020-05-04 23:50,皮皮时光机,"['https://wx4.sinaimg.cn/large/006BLulsly1geguqsl7uzj30by0by3yw.jpg', 'https://wx4.sinaimg.cn/large/006BLulsly1geguqtcd5qj30by0byjrr.jpg', 'https://wx4.sinaimg.cn/large/006BLulsly1geguqtgyltj30by0bydg7.jpg']",,
4501008040874541,J0qdS3Fvv,6013359882,天生爱省钱,【29.9】一次性三层口罩有儿童款！历史新低！开学优惠，可以备注发顺丰！为了安全健康，请选用多爱母婴官方旗舰店，大企业正规！多爱无纺布儿童口罩透气男女童三层熔喷防尘防护50片20片装口鼻罩,,,,,0,0,0,2020-05-04 23:50,天生爱省钱的小店,"['https://wx4.sinaimg.cn/large/006yXrBwly1geguqsle6jj30by0by3yw.jpg', 'https://wx2.sinaimg.cn/large/006yXrBwly1geguqsxm72j30by0byjrr.jpg', 'https://wx2.sinaimg.cn/large/006yXrBwly1geguqtfzu9j30by0bydg7.jpg']",,
4501008014718383,J0qdPjNsX,5749857281,一碗月亮冰糖粥,五四青年节祝我的峰峰生日快乐天天快乐🎈🎈佑天兰的果冻如今用起来真香不服‘老’不行今日对当局者迷旁观者清的道理有一点体会夏天即刻就要来了！要拿出一月一美白精华的狠心！！🏊‍♀️今日花两千八百大洋实现一个小芝麻心愿🥳好好挣钱天天向上希望国家企业快点补发奖金我很穷非常穷希望疫情也快点稳定下来想摘口罩想显摆我的口红色号提问，为何用力拍蚊子在墙上它竟然死不了？？,,,,,0,0,1,2020-05-04 23:49,iPhone客户端,['https://wx1.sinaimg.cn/large/006h7Oxzly1gegupelck1j30hf0hen11.jpg'],,
4501007864203878,J0qdAhDCu,2206834243,凤城之声,【【2020年大良街道人力资源春季网络招聘求职专栏】第十九期最新发布岗位信息】为帮助大良企业春季高效招聘以及广大求职者更方便地求职，佛山市顺德区大良街道人力资源和社会保障局联合@在大良官方微信公众号@顺德人才网官方微信公众号为大家每周推出大良企业专栏各企业招聘信息，海量职位精准快速选择！详情请看：O【2020年大良街道人力资源春季网络招聘求职专栏】第十九期最新发布岗位信息,,,"在大良官方微信公众号,顺德人才网官方微信公众号为大家每周推出大良企业专栏各企业招聘信息",,0,0,0,2020-05-04 23:49,专业版微博,['https://wx1.sinaimg.cn/large/83899e43gy1geguq2ungmj20dk075q3i.jpg'],,
4501007827104865,J0qdwtOiB,6452956863,HESY-I,#常程道歉#首先就常程个人而言，这种文案不是在贬低自己的学识吗，古人教书中自有黄金屋书中自有颜如玉，他这好手机中窥小裙底，合适吗？能过担任社会大人物角色的人心思就这么小人的吗？第二，这个文案为什么会通过？是代表了小米整个企业都是这个文化？还是小米为了利益故意恶心大众？这两种都是没有办法让人接受的。最后，小米身为一个在很多人心中的励志国企，年轻人更是热爱，但是这样一篇文案将年轻人的喜爱生生糟践。我认为一个企业文化是企业很重要的一部分，吸引注意力的方法最直接有效的方法是产品过硬，不要搞这些花里胡哨的鬼把戏试探公众的反应。最后最后，小米加油！挺你哦！O小米集团副总裁为不当言论道歉，你接受这样的道歉吗？,,,,常程道歉,0,0,0,2020-05-04 23:49,iPhone客户端,,,
4501007800743323,J0qdu37n5,2412958285,大鼻子情圣朱利安,已有996、251，现在又有了1.8！#拒绝加班被判赔偿企业1.8万元#O网页链接来自@腾讯新闻,,,腾讯新闻,拒绝加班被判赔偿企业1.8万元,0,0,1,2020-05-04 23:49,iPhone客户端,['https://wx2.sinaimg.cn/large/8fd2d24dly1geguosubcdj20am0amq38.jpg'],,
4500644462035318,J0gLs8xtI,3014318723,小沙弥3014318723,转：三十天时间，广东注销超过1.4万家企业，中小微企业面临的形势很严峻，肺炎疫情对经济的后遗症正在体现。企查查数据，2月23日-3月23日，全国范围内已有12万7千家企业登记注销。不过，注销数量最多的并非湖北，而是江苏省排名第一，14661家；注销量超过1万的还有广东省14322家、山东省10682家。随后的是浙江省和四川省，分别有8630家和7391家企业注销。疫情重灾区湖北，只有114家注销。,,,,,0,0,0,2020-05-03 23:45,HUAWEI Mate 30,,,
4500644423805875,J0gLofY55,5756482743,urnot-corn,#聚划算侮辱女性#针对聚划算纵容员工公开侮辱女性，恶意诋毁合作者，聚划算的企业文化和格局是建立在侮辱女性消费者，践踏平等合作者的基础上！无耻至极！作为平台女性消费者，被伤害的合作者粉丝的正当维权和合理诉求：@聚划算1、盖公章的致歉信。2、公开涉事人员的处理结果。3、消除给合作者带来的负面影响。#聚划算#,,,聚划算,"聚划算侮辱女性,聚划算",0,0,0,2020-05-03 23:45,HUAWEI P30,"['https://wx3.sinaimg.cn/large/006hzC7Rgy1gefozdujnkj30p20p27b6.jpg', 'https://wx1.sinaimg.cn/large/006hzC7Rgy1gefozeprgij314013zn57.jpg', 'https://wx4.sinaimg.cn/large/006hzC7Rgy1gefozf44duj30u00u076o.jpg', 'https://wx4.sinaimg.cn/large/006hzC7Rgy1gefozfngi1j30ku0qegs4.jpg']",,
4500644374089908,J0gLjh9Yg,6307780622,白兔姐,随着时光流逝，天还是原来的天，没以前蓝了，水还是原来的水，没以前清澈了，人还是原来的人，比以前老了，有些人却不在了。如今的我们在不努力就没有机会了，2003年淘宝我们没有抓住机会，为什么？那是因为马云在努力创业时咋们在犹豫，觉得马云是骗子，觉得不安全给自己现在造成了损失，现在淘宝门槛虽然不高可又有多少人打进去了呢？有了天猫，火热的广告：上天猫就够了，确实是够了咋们进去消费了[捂脸]人家赚了钱，咋们钱没了。当京东开启时，你又如何，门槛高进不去，不舍的花钱。现在人人都是自媒体，尤其受到这次疫情的影响，国家也倡导企业要线上线下相结合，微博的流量越来越大，需要学习掌握新媒体平台规则和技巧的人也越来越多，新媒体运营培训，2020年会更火爆，市场需求也越来越大，新媒体培训不需发快递、不需进货、不压库存，最简单的个人一部手机就可以创业，你做了吗？[抠鼻]一一畅饮,,,,,0,0,1,2020-05-03 23:44,畅吟超话,,,
4500644335002401,J0gLfkZlT,7199393201,Rise-g2y,两天更新一个岗位河南是没企业了吗？？？？,,,,,0,0,0,2020-05-03 23:44,微博 weibo.com,['https://wx1.sinaimg.cn/large/007RdV3bly1gefoz1275cj31r60k6jxi.jpg'],,
4500644335944909,J0gLfoWxD,3130307851,如来天眼观,#沈阳要求对重点人群做核酸检测#这个时候管控举措实一些有好处，别等到出现反弹了约谈降职撤职就晚了，哈尔滨就是个教训沈阳市发布新型冠状病毒感染的肺炎疫情防控指挥部令第12号，要求市域内完成生物安全二级及以上实验室备案并具备临床基因扩增检验实验室的二级以上医疗机构，均可申请开展新冠病毒核酸检测。同时，放开对第三方检测机构开展核酸检测的限制，实现全市核酸检测能力的整体提升。对境外来沈人员，有国内重点地区旅居史人员，发热门诊患者、入住院患者及陪护人员，医院、学校、餐饮企业从业人员，口岸检疫排查人员，公交车、出租车、网约车驾驶员等重点人群，按照感染风险水平和轻重缓急，分批分类有序实施，优先检测感染风险比较高的入境人员、隔离人员和医务人员。,,,,沈阳要求对重点人群做核酸检测,0,0,1,2020-05-03 23:44,HUAWEI P20 Pro,,,
4500644214160324,J0gL3hsi0,5697858461,月亮的眼神yueliang,┊阅┊🔥人气临街铺财富享不停┊海┊📍坐拥千余户业主百强企业林立┊新┊☀️106-228m²临街准现铺┊华┊🌟47-55m²创享LOFT┊联┊☎𝙑𝙞𝙥𝙡𝙞𝙣𝙚:0951-5161111,,,,,1,1,0,2020-05-03 23:44,360安全浏览器,['https://wx3.sinaimg.cn/large/006dBDgVly1gefoyk96xlj30aq0m840r.jpg'],,
4500282631022511,J07lR4i07,5697858461,月亮的眼神yueliang,┊阅┊🔥人气临街铺财富享不停┊海┊📍坐拥千余户业主百强企业林立┊新┊☀️106-228m²临街准现铺┊华┊🌟47-55m²创享LOFT┊联┊☎𝙑𝙞𝙥𝙡𝙞𝙣𝙚:0951-5161111,,,,,0,1,0,2020-05-02 23:47,360安全浏览器,['https://wx2.sinaimg.cn/large/006dBDgVly1geejfkpxspj30aq0m840r.jpg'],,
4500282522960933,J07lGcqgZ,6572322787,我是君悦啊啊,不好吧？以美色拉动汽油销量，至于吗？[捂脸]五一期间，华西桂平市中凯能源加油站，为提高汽油销量，特邀美女模特前来助阵，称：“想看美女，先加一元油……”诚然类似促销的手段，并不少见，却确实有一定的作用——比如：车展。但是，加油站搞这个活动，有些过了，而且很容易适得其反：第一，不会影响交通？第二，不会引发危险？第三，确定不会制造家庭矛盾？对于加油站而言，优惠更实际，质量更诱人，这才是对需求者最有意义与价值的“优惠”。而以这么“简单粗暴”的方式吸引注意力，不利于企业的形象，也不利于社会的影响。男人，都一定喜欢看美女吗？有加油需求的，只有男性吗？五一期间出门，女友不在身边？……最关键的，这不是促销，这是低俗。#加油站促销请比基尼模特##加油站让女模特穿比基尼搞促销#,,,,"加油站促销请比基尼模特,加油站让女模特穿比基尼搞促销",2,0,7,2020-05-02 23:47,,"['https://wx1.sinaimg.cn/large/007aMNofly1geejf4ku0lj30b40b4mxg.jpg', 'https://wx2.sinaimg.cn/large/007aMNofly1geejf4tnsaj30b40b4aac.jpg', 'https://wx4.sinaimg.cn/large/007aMNofly1geejf50k0sj30gz09dq2u.jpg']",,
4499196147424991,IFCxMv9zV,5631590574,闻仔吸吸冰,企业闻化我正在#爱豆生日汇#为#翟潇闻#打榜助力，Ta本月累计获得19823912朵应援花，排名第11！#爱豆生日汇#是一站式应援服务平台，拥有丰富真实的线上/线下投放资源。vx搜索【爱豆生日汇】，加入打榜集结队伍，即可为Ta登顶榜单，赢取海量应援资源。@爱豆生日汇,,,爱豆生日汇,"爱豆生日汇,翟潇闻",0,0,0,2020-04-29 23:50,企业闻化超话,,,
4499196113602661,IFCxJf7dr,1828320414,网红主播资讯,【雷少呼吁“打巴”两家和气生财】雷少直播时谈及“打巴”一事，直言你们不能让一家老铁伤心，粉丝好几天看不到你们直播了，粉丝跟着揪心干啥就是负能量，尤其两个人身处这么高的地位上，首先是公众人物要给粉丝带来正能量，其次咱们拿商业的角度来说，你知道散打辛巴他们一天不直播，他们公司上上下下损失多少钱吗？一天不直播很有可能企业都无法运行，光靠老本往外支出是不行的，你们应该跟随自己员工立场想，良性竞争可以但不要恶性竞争，粉丝天天维护你们是想看你天天直播，而不是让你停播！L网红主播资讯的微博视频,,,,,0,0,0,2020-04-29 23:50,微博视频号,,"http://f.video.weibocdn.com/002I6MCAgx07CSWbKulW01041200LisZ0E010.mp4?label=mp4_hd&template=480x1036.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1693023592&ssig=v0cgNFuI5p&KID=unistore,video",
4499196097154581,IFCxHu1et,5128869940,领途印象企业游学,【#苹果FaceTime#诉讼和解赔偿金高达1800万美元】据9to5mac报道，苹果公司本周就一项集体诉讼达成和解，向所有索赔人赔偿1800万美元。本项诉讼与Facetime有关，在2014年，苹果公司禁用了iPhone4和iPhone4s的Facetime功能，以节约成本。这引起了诸多使用者的不满，并联合起来发起诉讼，要求苹果公司向每位用户赔偿3美元的赔偿金。诉讼一直持续到本周，终于以苹果公司和消费者达成和解而告终。苹果公司将提供1800万美元，其中30%将会支付诉讼费，剩下的除了两名发起人每人获得7500美元之外，其他人每人获得3美元。#助力企业赴美商务考察游学#,,,,"苹果FaceTime,助力企业赴美商务考察游学",0,0,0,2020-04-29 23:50,微博 weibo.com,['https://wx2.sinaimg.cn/large/005B6dmIly1geb0tcjcxrj30jl0jljt6.jpg'],,
4499196097451012,IFCxHvglC,1801838560,温州微博大事小事,#温州身边事#【温州启动“最美工厂”创建工作每年20个名额奖励多多】创建具体标准围绕企业生产美、创新美、人文美、环境美等四个维度，共设置了17个指标。你们公司有机会吗？,,,,温州身边事,1,1,0,2020-04-29 23:50,微博 weibo.com,['https://wx4.sinaimg.cn/large/6b65dfe0ly1geax96aorjj20u00i0qv5.jpg'],,
4499196092936151,IFCxHcjPh,5354282343,时尚兰州,#陇上花牛100%苹果汁#【爱心捐赠暖人心复工企业活力开】现在全省各行各业复工复产已经全面开展，兰州网络大V和爱心企业#陇上花牛#也加入助力复工复产的队伍中，为一线职工送去了自己的一点心意。LGSTV百姓有话说的微博视频,,,,"陇上花牛100%苹果汁,陇上花牛",0,0,1,2020-04-29 23:50,OPPO Find X,,"http://f.video.weibocdn.com/mAPLJfK0lx07C3H9Ea2k01041200yTzs0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1693023592&ssig=ua51ellz%2BA&KID=unistore,video",
4499196046496754,IFCxCrg6m,5354282343,时尚兰州,#西北永新55年只做一桶漆##陇上花牛100%苹果汁#近日，兰州网络大V携手天水长城果汁来西北永新慰问复工一线职工，为复工复产助力加油！L大兰州的微博视频@西北永新集团,,,西北永新集团,"西北永新55年只做一桶漆,陇上花牛100%苹果汁",0,0,1,2020-04-29 23:49,OPPO Find X,,"http://f.video.weibocdn.com/sHDcvq8olx07C8vQNQv601041200yPob0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1693023592&ssig=dSOSHktjHB&KID=unistore,video",
4499196029911684,IFCxAFAtS,1722621422,鐘茵茵,国家文旅部通知要求，1月24日起，全国旅行社及在线旅游企业暂停经营团队旅游及“机票+酒店”旅游产品。中国民用航空局的通知要求，1月24日0时起，此前已购买民航机票的旅客自愿退票的，各航空公司及其客票销售代理机构应免费办理退票，不得收取任何费用。@途牛旅游网@途牛旅游网售后服务你们收取的手续费合规吗？一月至今一直拖延不退手续费，航空公司说从来没有收到你们申请补退的记录，但你们所谓的专员每次回复我都是说已经提交资料给航空公司，航空公司不批。谁是谁非！途牛工号80388的专员请途牛@途牛旅游网售后服务@途牛旅游网出来解析一下。不能因为你们和航空公司之间的利益关系拿消费者来承担。@黑猫投诉@12315维权帮你忙,,,"途牛旅游网,途牛旅游网售后服务,黑猫投诉,12315维权帮你忙",,2,0,0,2020-04-29 23:49,iPhone客户端,"['https://wx1.sinaimg.cn/large/66ad1deegy1geb2i1lqtij20yi0xute0.jpg', 'https://wx1.sinaimg.cn/large/66ad1deegy1geb2i129krj20yi1pchde.jpg']",,
4498833708847413,IFt7cB7Cd,5128869940,领途印象企业游学,【#微软与可口可乐达成5年合作#，将为后者提供软件服务】据路透社消息，微软周一表示，已与可口可乐达成一项为期五年的协议。该公司将为可口可乐提供商业软件，包括其团队聊天应用和客户服务代理工具。两家公司没有透露这笔交易的规模，但表示交易将包括Dynamics365。#助力企业赴美商务考察游学#,,,,"微软与可口可乐达成5年合作,助力企业赴美商务考察游学",0,0,0,2020-04-28 23:50,微博 weibo.com,['https://wx2.sinaimg.cn/large/005B6dmIly1ge9w97ywl4j308m05qt8l.jpg'],,
4498833633306182,IFt75dS5w,7029985924,萧嘉颐,甘肃税务干部变身“主播”“云服务”助力企业复工O甘肃税务干部变身“主播”“云服务”助力企业复工,,,,,0,0,0,2020-04-28 23:49,学习强国客户端,['https://wx2.sinaimg.cn/large/007FL6tKgy1ge9x0mqz1ej3046046wed.jpg'],,
4498833612242681,IFt739pqh,6210203218,榴莲野兽,现在的目标就是各种富婆，并且深深觉得太值得学习，各类心平气和、和气生财、关注美貌的各个女明星企业家都是我的大大的榜样！以及知道自己真的想要什么真的很重要已经在不断颠覆自己的路上走了这么远了，要继续坚持走下去呀！,,,,,0,0,0,2020-04-28 23:49,Android,,,
4498833604079718,IFt72h7jU,6132295436,Happy7-23,我流泪了远程医疗监护平台询价的时候需要企业名称麻蛋的所以为什么让本科生写投标书啊是觉得我能问出来多少钱吗气的还剩一口气我要气死了气死了气死了,,,,,0,0,0,2020-04-28 23:49,Samsung Galaxy S8+,,,
